shoulder_width_ratio,hip_width_ratio,shoulder_hip_ratio,torso_ratio,upper_leg_ratio,lower_leg_ratio,crural_index,upper_arm_ratio,forearm_ratio,ape_index,cog_ratio,upper_body_ratio,sport,gender
0.2532137044779439,0.14115555842625896,1.7938627943597785,0.3540754149754775,0.29422511809921237,0.2430916426611403,0.8262096867581851,0.17769920681746992,0.16065173742715008,0.6767018884892401,0.46373475752422516,0.46389490039865583,kabaddi,female
0.23827805251954248,0.14237998596408638,1.6735361427809468,0.40065130419881256,0.2807039686524321,0.24040455944666775,0.8564344871957863,0.19123319205489323,0.18390450173171474,0.7502753875732159,0.479440600421284,0.4796764856470053,kabaddi,female
0.2389549918387061,0.14064615006854886,1.698979970104002,0.3695865032167037,0.2887260456632679,0.2300547095761457,0.7967923678227881,0.1628484592644903,0.16563447272907592,0.6569658639871324,0.4820621277479483,0.49071292580969755,kabaddi,female
0.23808263318848888,0.12546795450542156,1.8975573015992795,0.34092922048005114,0.28409648732941273,0.2443824541032524,0.8602093478892207,0.19607136039474105,0.17688575396563755,0.7459142287207572,0.4784722353110361,0.47852523147739445,kabaddi,female
0.3954249168689327,0.21129950884822432,1.8713953431522883,0.34624965630380905,0.23879929289288768,0.4050745111113975,1.696296945456584,0.3097358663932025,0.25118960791808737,1.1218509486225796,0.4326535359747306,0.4646001763296361,kabaddi,female
0.24222195797292137,0.1501405844444277,1.6133010196358748,0.369713053964226,0.2923001688147172,0.24175997095952226,0.8270948728489059,0.20870073417420598,0.2000654005195813,0.8175322693875745,0.4740810210381868,0.5085735373585116,kabaddi,female
0.24358941005408136,0.14119904681049353,1.7251491108223151,0.36181978303650597,0.2772401021460167,0.2513855524512821,0.9067431100529694,0.17647120527915258,0.15622436450988583,0.6653911395780767,0.47316381768279636,0.4769060341420373,kabaddi,female
0.24522052678879902,0.13768970623105736,1.7809648484345955,0.38123926015971005,0.2768173835741687,0.24847687134246207,0.8976201860382327,0.19240180165796025,0.18032016829436542,0.7454439399046514,0.47553034085587387,0.47572702641671516,kabaddi,female
0.18331719632423024,0.13132892706763916,1.3958630472159057,0.36284653131477007,0.291840133959752,0.25390379939256336,0.8700098781738481,0.15762888683435466,0.16622918132259362,0.6477161363138966,0.45436382771764916,0.4543847751929343,shooting,female
0.2471434985868282,0.14828830076492205,1.6666419219316497,0.3713348801358337,0.25529481312642144,0.2322314455354544,0.9096598661424975,0.1261931399565784,0.16359899736017952,0.5795842746335158,0.5146101641878906,0.5147622366266698,shooting,female
